RXNORM code	 RXNORM uri	 RXNORM label	 SNOMED code	 SNOMED uri	 SNOMED label
854255	http://purl.bioontology.org/ontology/RXNORM/854255	enoxaparin sodium 100 MG/ML Injectable Solution	781857007	http://purl.bioontology.org/ontology/SNOMEDCT/781857007	Enoxaparin sodium 100 mg/mL solution for injection
1665021	http://purl.bioontology.org/ontology/RXNORM/1665021	ceftriaxone 1000 MG Injection	323990001	http://purl.bioontology.org/ontology/SNOMEDCT/323990001	Ceftriaxone (as ceftriaxone sodium) 1 g powder for solution for injection vial
1807513	http://purl.bioontology.org/ontology/RXNORM/1807513	vancomycin 1000 MG Injection	1231469008	http://purl.bioontology.org/ontology/SNOMEDCT/1231469008	Vancomycin (as vancomycin hydrochloride) 1 g powder for solution for infusion and/or injection vial
197885	http://purl.bioontology.org/ontology/RXNORM/197885	hydrochlorothiazide 12.5 MG / lisinopril 10 MG Oral Tablet	318884002	http://purl.bioontology.org/ontology/SNOMEDCT/318884002	Hydrochlorothiazide 12.5 mg and lisinopril 10 mg oral tablet
309845	http://purl.bioontology.org/ontology/RXNORM/309845	diazepam 5 MG/ML Injectable Solution	781828008	http://purl.bioontology.org/ontology/SNOMEDCT/781828008	Diazepam 5 mg/mL emulsion for injection
856980	http://purl.bioontology.org/ontology/RXNORM/856980	acetaminophen 300 MG / hydrocodone bitartrate 10 MG Oral Tablet	421907000	http://purl.bioontology.org/ontology/SNOMEDCT/421907000	Acetaminophen 300 mg and hydrocodone bitartrate 10 mg oral tablet
200094	http://purl.bioontology.org/ontology/RXNORM/200094	irbesartan 75 MG Oral Tablet	318968002	http://purl.bioontology.org/ontology/SNOMEDCT/318968002	Irbesartan 75 mg oral tablet
861646	http://purl.bioontology.org/ontology/RXNORM/861646	pitavastatin calcium 1 MG Oral Tablet [Livalo]	1303293006	http://snomed.info/id/1303293006	Pitavastatin (as pitavastatin calcium) 1 mg oral tablet
311372	http://purl.bioontology.org/ontology/RXNORM/311372	loratadine 10 MG Oral Tablet	320822001	http://purl.bioontology.org/ontology/SNOMEDCT/320822001	Loratadine 10 mg oral tablet
896766	http://purl.bioontology.org/ontology/RXNORM/896766	labetalol hydrochloride 300 MG Oral Tablet	376570005	http://purl.bioontology.org/ontology/SNOMEDCT/376570005	Labetalol hydrochloride 300 mg oral tablet
1652673	http://purl.bioontology.org/ontology/RXNORM/1652673	doxycycline monohydrate 50 MG Oral Tablet	419208003	http://purl.bioontology.org/ontology/SNOMEDCT/419208003	Doxycycline 50 mg oral tablet
859749	http://purl.bioontology.org/ontology/RXNORM/859749	rosuvastatin calcium 10 MG Oral Tablet [Crestor]	408036003	http://snomed.info/id/408036003	Rosuvastatin (as rosuvastatin calcium) 10 mg oral tablet
898719	http://purl.bioontology.org/ontology/RXNORM/898719	benazepril hydrochloride 40 MG Oral Tablet	376521006	http://purl.bioontology.org/ontology/SNOMEDCT/376521006	Benazepril hydrochloride 40 mg oral tablet
904458	http://purl.bioontology.org/ontology/RXNORM/904458	pravastatin sodium 10 MG Oral Tablet	320012008	http://purl.bioontology.org/ontology/SNOMEDCT/320012008	Pravastatin sodium 10 mg oral tablet
205305	http://purl.bioontology.org/ontology/RXNORM/205305	telmisartan 80 MG Oral Tablet	318987008	http://purl.bioontology.org/ontology/SNOMEDCT/318987008	Telmisartan 80 mg oral tablet
1091392	http://purl.bioontology.org/ontology/RXNORM/1091392	methylphenidate hydrochloride 20 MG Oral Tablet	323359007	http://purl.bioontology.org/ontology/SNOMEDCT/323359007	Methylphenidate hydrochloride 20 mg oral tablet
898356	http://purl.bioontology.org/ontology/RXNORM/898356	amlodipine 5 MG / benazepril hydrochloride 20 MG Oral Capsule	1149509008	http://purl.bioontology.org/ontology/SNOMEDCT/1149509008	Amlodipine (as amlodipine besylate) 5 mg and benazepril hydrochloride 20 mg oral capsule
859424	http://purl.bioontology.org/ontology/RXNORM/859424	rosuvastatin calcium 5 MG Oral Tablet	409108001	http://purl.bioontology.org/ontology/SNOMEDCT/409108001	Rosuvastatin (as rosuvastatin calcium) 5 mg oral tablet
200095	http://purl.bioontology.org/ontology/RXNORM/200095	irbesartan 150 MG Oral Tablet	318969005	http://purl.bioontology.org/ontology/SNOMEDCT/318969005	Irbesartan 150 mg oral tablet
608139	http://purl.bioontology.org/ontology/RXNORM/608139	atomoxetine 100 MG Oral Capsule	419897007	http://purl.bioontology.org/ontology/SNOMEDCT/419897007	Atomoxetine (as atomoxetine hydrochloride) 100 mg oral capsule
898723	http://purl.bioontology.org/ontology/RXNORM/898723	benazepril hydrochloride 5 MG Oral Tablet	376516008	http://purl.bioontology.org/ontology/SNOMEDCT/376516008	Benazepril hydrochloride 5 mg oral tablet
1049635	http://purl.bioontology.org/ontology/RXNORM/1049635	acetaminophen 325 MG / oxycodone hydrochloride 2.5 MG Oral Tablet	426352005	http://purl.bioontology.org/ontology/SNOMEDCT/426352005	Acetaminophen 325 mg and oxycodone hydrochloride 2.5 mg oral tablet
309043	http://purl.bioontology.org/ontology/RXNORM/309043	12 HR cefaclor 500 MG Extended Release Oral Tablet	1286884007	http://purl.bioontology.org/ontology/SNOMEDCT/1286884007	Cefaclor 500 mg prolonged-release oral tablet
898687	http://purl.bioontology.org/ontology/RXNORM/898687	benazepril hydrochloride 10 MG Oral Tablet	376518009	http://purl.bioontology.org/ontology/SNOMEDCT/376518009	Benazepril hydrochloride 10 mg oral tablet
351136	http://purl.bioontology.org/ontology/RXNORM/351136	albuterol 0.417 MG/ML Inhalation Solution	375337005	http://purl.bioontology.org/ontology/SNOMEDCT/375337005	Albuterol sulfate 417 microgram/mL solution for inhalation
763138	http://purl.bioontology.org/ontology/RXNORM/763138	reteplase 10 UNT Injection	766162003	http://purl.bioontology.org/ontology/SNOMEDCT/766162003	Reteplase 10 unit powder for solution for injection vial
212389	http://purl.bioontology.org/ontology/RXNORM/212389	carvedilol 12.5 MG Oral Tablet [Coreg]	318631003	http://snomed.info/id/318631003	Carvedilol 12.5 mg oral tablet
896762	http://purl.bioontology.org/ontology/RXNORM/896762	labetalol hydrochloride 200 MG Oral Tablet	318446004	http://purl.bioontology.org/ontology/SNOMEDCT/318446004	Labetalol hydrochloride 200 mg oral tablet
856448	http://purl.bioontology.org/ontology/RXNORM/856448	propranolol hydrochloride 10 MG Oral Tablet	318352004	http://purl.bioontology.org/ontology/SNOMEDCT/318352004	Propranolol hydrochloride 10 mg oral tablet
1114085	http://purl.bioontology.org/ontology/RXNORM/1114085	100 ML zoledronic acid 0.04 MG/ML Injection	1178983003	http://purl.bioontology.org/ontology/SNOMEDCT/1178983003	Zoledronic acid 40 microgram/mL solution for infusion
1999667	http://purl.bioontology.org/ontology/RXNORM/1999667	bictegravir 50 MG / emtricitabine 200 MG / tenofovir alafenamide 25 MG Oral Tablet	1304317003	http://purl.bioontology.org/ontology/SNOMEDCT/1304317003	Bictegravir (as bictegravir sodium) 50 mg and emtricitabine 200 mg and tenofovir alafenamide (as tenofovir alafenamide fumarate) 25 mg oral tablet
197904	http://purl.bioontology.org/ontology/RXNORM/197904	lovastatin 20 MG Oral Tablet	376836001	http://purl.bioontology.org/ontology/SNOMEDCT/376836001	Lovastatin 20 mg oral tablet
197379	http://purl.bioontology.org/ontology/RXNORM/197379	atenolol 100 MG Oral Tablet	318421004	http://purl.bioontology.org/ontology/SNOMEDCT/318421004	Atenolol 100 mg oral tablet
261962	http://purl.bioontology.org/ontology/RXNORM/261962	ramipril 10 MG Oral Capsule	318906001	http://purl.bioontology.org/ontology/SNOMEDCT/318906001	Ramipril 10 mg oral capsule
1014676	http://purl.bioontology.org/ontology/RXNORM/1014676	cetirizine hydrochloride 5 MG Oral Tablet	371746005	http://purl.bioontology.org/ontology/SNOMEDCT/371746005	Cetirizine hydrochloride 5 mg oral tablet
597195	http://purl.bioontology.org/ontology/RXNORM/597195	carboplatin 10 MG/ML Injectable Solution	1193764009	http://purl.bioontology.org/ontology/SNOMEDCT/1193764009	Carboplatin 10 mg/mL solution for injection
854919	http://purl.bioontology.org/ontology/RXNORM/854919	bisoprolol fumarate 5 MG / hydrochlorothiazide 6.25 MG Oral Tablet	1153514005	http://purl.bioontology.org/ontology/SNOMEDCT/1153514005	Bisoprolol fumarate 5 mg and hydrochlorothiazide 6.25 mg oral tablet
858817	http://purl.bioontology.org/ontology/RXNORM/858817	enalapril maleate 10 MG Oral Tablet	318853004	http://purl.bioontology.org/ontology/SNOMEDCT/318853004	Enalapril maleate 10 mg oral tablet
312750	http://purl.bioontology.org/ontology/RXNORM/312750	quinapril 5 MG Oral Tablet	318885001	http://purl.bioontology.org/ontology/SNOMEDCT/318885001	Quinapril (as quinapril hydrochloride) 5 mg oral tablet
310261	http://purl.bioontology.org/ontology/RXNORM/310261	exemestane 25 MG Oral Tablet	327384009	http://purl.bioontology.org/ontology/SNOMEDCT/327384009	Exemestane 25 mg oral tablet
349200	http://purl.bioontology.org/ontology/RXNORM/349200	valsartan 320 MG Oral Tablet	376487009	http://purl.bioontology.org/ontology/SNOMEDCT/376487009	Valsartan 320 mg oral tablet
312615	http://purl.bioontology.org/ontology/RXNORM/312615	prednisone 20 MG Oral Tablet	325456002	http://purl.bioontology.org/ontology/SNOMEDCT/325456002	Prednisone 20 mg oral tablet
2047241	http://purl.bioontology.org/ontology/RXNORM/2047241	baricitinib 2 MG Oral Tablet	895403001	http://purl.bioontology.org/ontology/SNOMEDCT/895403001	Baricitinib 2 mg oral tablet
200284	http://purl.bioontology.org/ontology/RXNORM/200284	hydrochlorothiazide 12.5 MG / valsartan 80 MG Oral Tablet	377488008	http://purl.bioontology.org/ontology/SNOMEDCT/377488008	Hydrochlorothiazide 12.5 mg and valsartan 80 mg oral tablet
856578	http://purl.bioontology.org/ontology/RXNORM/856578	propranolol hydrochloride 80 MG Oral Tablet	318354003	http://purl.bioontology.org/ontology/SNOMEDCT/318354003	Propranolol hydrochloride 80 mg oral tablet
856457	http://purl.bioontology.org/ontology/RXNORM/856457	propranolol hydrochloride 20 MG Oral Tablet	374912003	http://purl.bioontology.org/ontology/SNOMEDCT/374912003	Propranolol hydrochloride 20 mg oral tablet
198188	http://purl.bioontology.org/ontology/RXNORM/198188	ramipril 2.5 MG Oral Capsule	318901006	http://purl.bioontology.org/ontology/SNOMEDCT/318901006	Ramipril 2.5 mg oral capsule
861650	http://purl.bioontology.org/ontology/RXNORM/861650	pitavastatin calcium 2 MG Oral Tablet [Livalo]	1303292001	http://snomed.info/id/1303292001	Pitavastatin (as pitavastatin calcium) 2 mg oral tablet
476349	http://purl.bioontology.org/ontology/RXNORM/476349	ezetimibe 10 MG / simvastatin 20 MG Oral Tablet	414177002	http://purl.bioontology.org/ontology/SNOMEDCT/414177002	Ezetimibe 10 mg and simvastatin 20 mg oral tablet
349251	http://purl.bioontology.org/ontology/RXNORM/349251	tenofovir disoproxil fumarate 300 MG Oral Tablet	407808007	http://purl.bioontology.org/ontology/SNOMEDCT/407808007	Tenofovir disoproxil (as tenofovir disoproxil fumarate) 245 mg oral tablet
349491	http://purl.bioontology.org/ontology/RXNORM/349491	lamivudine 300 MG Oral Tablet	407791001	http://purl.bioontology.org/ontology/SNOMEDCT/407791001	Lamivudine 300 mg oral tablet
597730	http://purl.bioontology.org/ontology/RXNORM/597730	lopinavir 200 MG / ritonavir 50 MG Oral Tablet	419600002	http://purl.bioontology.org/ontology/SNOMEDCT/419600002	Lopinavir 200 mg and ritonavir 50 mg oral tablet
1721613	http://purl.bioontology.org/ontology/RXNORM/1721613	cobicistat 150 MG / elvitegravir 150 MG / emtricitabine 200 MG / tenofovir alafenamide 10 MG Oral Tablet	734150006	http://purl.bioontology.org/ontology/SNOMEDCT/734150006	Cobicistat 150 mg and elvitegravir 150 mg and emtricitabine 200 mg and tenofovir alafenamide (as tenofovir alafenamide fumarate) 10 mg oral tablet
349353	http://purl.bioontology.org/ontology/RXNORM/349353	hydrochlorothiazide 25 MG / valsartan 160 MG Oral Tablet	409298002	http://purl.bioontology.org/ontology/SNOMEDCT/409298002	Hydrochlorothiazide 25 mg and valsartan 160 mg oral tablet
317150	http://purl.bioontology.org/ontology/RXNORM/317150	ritonavir 100 MG Oral Capsule	324841009	http://purl.bioontology.org/ontology/SNOMEDCT/324841009	Ritonavir 100 mg oral capsule
402109	http://purl.bioontology.org/ontology/RXNORM/402109	fosamprenavir 700 MG Oral Tablet	783324006	http://purl.bioontology.org/ontology/SNOMEDCT/783324006	Fosamprenavir (as fosamprenavir calcium) 700 mg oral tablet
403875	http://purl.bioontology.org/ontology/RXNORM/403875	emtricitabine 200 MG Oral Capsule	409211007	http://purl.bioontology.org/ontology/SNOMEDCT/409211007	Emtricitabine 200 mg oral capsule
2003249	http://purl.bioontology.org/ontology/RXNORM/2003249	lamivudine 300 MG / tenofovir disoproxil fumarate 300 MG Oral Tablet	1268683002	http://purl.bioontology.org/ontology/SNOMEDCT/1268683002	Lamivudine 300 mg and tenofovir disoproxil fumarate 300 mg oral tablet
1433873	http://purl.bioontology.org/ontology/RXNORM/1433873	dolutegravir 50 MG Oral Tablet	768304003	http://purl.bioontology.org/ontology/SNOMEDCT/768304003	Dolutegravir (as dolutegravir sodium) 50 mg oral tablet
866419	http://purl.bioontology.org/ontology/RXNORM/866419	24 HR metoprolol succinate 200 MG Extended Release Oral Tablet	879981008	http://purl.bioontology.org/ontology/SNOMEDCT/879981008	Metoprolol tartrate (as metoprolol succinate) 200 mg prolonged-release oral tablet
308460	http://purl.bioontology.org/ontology/RXNORM/308460	azithromycin 250 MG Oral Tablet	1145423002	http://purl.bioontology.org/ontology/SNOMEDCT/1145423002	Azithromycin 250 mg oral tablet
1116758	http://purl.bioontology.org/ontology/RXNORM/1116758	chloroquine phosphate 500 MG Oral Tablet	374504004	http://purl.bioontology.org/ontology/SNOMEDCT/374504004	Chloroquine phosphate 500 mg oral tablet
313185	http://purl.bioontology.org/ontology/RXNORM/313185	tacrine 10 MG Oral Capsule	386083009	http://purl.bioontology.org/ontology/SNOMEDCT/386083009	Tacrine 10 mg oral capsule
898372	http://purl.bioontology.org/ontology/RXNORM/898372	benazepril hydrochloride 20 MG / hydrochlorothiazide 25 MG Oral Tablet	395525001	http://purl.bioontology.org/ontology/SNOMEDCT/395525001	Benazepril hydrochloride 20 mg and hydrochlorothiazide 25 mg oral tablet
199663	http://purl.bioontology.org/ontology/RXNORM/199663	zidovudine 300 MG Oral Tablet	376938001	http://purl.bioontology.org/ontology/SNOMEDCT/376938001	Zidovudine 300 mg oral tablet
349483	http://purl.bioontology.org/ontology/RXNORM/349483	valsartan 40 MG Oral Tablet	416515008	http://purl.bioontology.org/ontology/SNOMEDCT/416515008	Valsartan 40 mg oral tablet
349477	http://purl.bioontology.org/ontology/RXNORM/349477	efavirenz 600 MG Oral Tablet	395518008	http://purl.bioontology.org/ontology/SNOMEDCT/395518008	Efavirenz 600 mg oral tablet
476556	http://purl.bioontology.org/ontology/RXNORM/476556	emtricitabine 200 MG / tenofovir disoproxil fumarate 300 MG Oral Tablet	1197411005	http://purl.bioontology.org/ontology/SNOMEDCT/1197411005	Emtricitabine 200 mg and tenofovir disoproxil (as tenofovir disoproxil fumarate) 245 mg oral tablet
1359269	http://purl.bioontology.org/ontology/RXNORM/1359269	darunavir 800 MG Oral Tablet	1137337006	http://purl.bioontology.org/ontology/SNOMEDCT/1137337006	Darunavir (as darunavir ethanolate) 800 mg oral tablet
1483744	http://purl.bioontology.org/ontology/RXNORM/1483744	naltrexone hydrochloride 50 MG Oral Tablet	323281004	http://purl.bioontology.org/ontology/SNOMEDCT/323281004	Naltrexone hydrochloride 50 mg oral tablet
856519	http://purl.bioontology.org/ontology/RXNORM/856519	propranolol hydrochloride 40 MG Oral Tablet	318353009	http://purl.bioontology.org/ontology/SNOMEDCT/318353009	Propranolol hydrochloride 40 mg oral tablet
744842	http://purl.bioontology.org/ontology/RXNORM/744842	raltegravir 400 MG Oral Tablet	1149431002	http://purl.bioontology.org/ontology/SNOMEDCT/1149431002	Raltegravir (as raltegravir potassium) 400 mg oral tablet
979464	http://purl.bioontology.org/ontology/RXNORM/979464	hydrochlorothiazide 12.5 MG / losartan potassium 100 MG Oral Tablet	444639002	http://purl.bioontology.org/ontology/SNOMEDCT/444639002	Hydrochlorothiazide 12.5 mg and losartan potassium 100 mg oral tablet
